ID,category_labels,Usage
9012,conspiracy,Private
9013,pro_ana,Private
9014,ed_risk,Private
9015,trad,Private
9016,benign,Private
9017,alpha,Private
9018,bullying,Private
9019,conspiracy,Private
9020,incel_misogyny,Private
9021,benign,Private
9022,misinfo,Private
9023,gamergate,Private
9024,misinfo,Private
9025,conspiracy,Private
9026,pro_ana,Private
9027,gamergate,Private
9028,pro_ana,Private
9029,bullying,Private
9030,trad,Public
9031,gamergate,Private
9032,bullying,Private
9033,conspiracy,Private
9034,benign,Private
9035,misinfo,Private
9036,pro_ana,Private
9037,bullying,Private
9038,benign,Private
9039,alpha,Private
9040,misinfo,Public
9041,ed_risk,Public
9042,ed_risk,Private
9043,alpha,Private
9044,incel_misogyny,Private
9045,extremist,Private
9046,pro_ana,Private
9047,incel_misogyny,Public
9048,gamergate,Private
9049,hate_speech,Private
9050,gamergate,Private
9051,pro_ana,Private
9052,misinfo,Private
9053,gamergate,Private
9054,conspiracy,Private
9055,recovery_ed,Private
9056,ed_risk,Private
9057,extremist,Private
9058,hate_speech,Public
9059,benign,Private
9060,ed_risk,Private
9061,extremist,Private
9062,gamergate,Private
9063,pro_ana,Private
9064,recovery_ed,Private
9065,bullying,Private
9066,bullying,Private
9067,bullying,Private
9068,recovery_ed,Private
9069,trad,Private
9070,misinfo,Private
9071,misinfo,Private
9072,hate_speech,Private
9073,benign,Private
9074,trad,Private
9075,incel_misogyny,Private
9076,ed_risk,Private
9077,hate_speech,Private
9078,extremist,Public
9079,benign,Private
9080,recovery_ed,Private
9081,gamergate,Private
9082,gamergate,Private
9083,benign,Public
9084,incel_misogyny,Private
9085,conspiracy,Private
9086,misinfo,Public
9087,ed_risk,Private
9088,alpha,Private
9089,gamergate,Private
9090,hate_speech,Private
9091,benign,Public
9092,misinfo,Private
9093,ed_risk,Private
9094,extremist,Private
9095,benign,Private
9096,extremist,Private
9097,pro_ana,Private
9098,recovery_ed,Private
9099,benign,Private
9100,incel_misogyny,Private
9101,gamergate,Private
9102,trad,Private
9103,incel_misogyny,Private
9104,ed_risk,Public
9105,bullying,Private
9106,benign,Private
9107,conspiracy,Private
9108,benign,Private
9109,ed_risk,Public
9110,benign,Private
9111,bullying,Private
9112,ed_risk,Private
9113,benign,Private
9114,bullying,Private
9115,pro_ana,Private
9116,gamergate,Public
9117,misinfo,Private
9118,benign,Private
9119,incel_misogyny,Private
9120,trad,Private
9121,bullying,Private
9122,trad,Public
9123,conspiracy,Public
9124,bullying,Private
9125,conspiracy,Private
9126,alpha,Private
9127,trad,Private
9128,pro_ana,Private
9129,gamergate,Private
9130,extremist,Private
9131,ed_risk,Private
9132,benign,Public
9133,trad,Private
9134,conspiracy,Private
9135,recovery_ed,Private
9136,alpha,Private
9137,benign,Private
9138,ed_risk,Private
9139,recovery_ed,Private
9140,ed_risk,Private
9141,ed_risk,Private
9142,bullying,Private
9143,gamergate,Private
9144,recovery_ed,Private
9145,conspiracy,Private
9146,misinfo,Public
9147,benign,Private
9148,conspiracy,Private
9149,pro_ana,Public
9150,trad,Private
9151,hate_speech,Private
9152,incel_misogyny,Private
9153,extremist,Private
9154,misinfo,Private
9155,incel_misogyny,Private
9156,conspiracy,Private
9157,gamergate,Private
9158,recovery_ed,Private
9159,conspiracy,Private
9160,alpha,Private
9161,misinfo,Private
9162,recovery_ed,Private
9163,hate_speech,Private
9164,gamergate,Private
9165,alpha,Private
9166,gamergate,Public
9167,hate_speech,Private
9168,conspiracy,Private
9169,conspiracy,Private
9170,misinfo,Private
9171,bullying,Private
9172,misinfo,Public
9173,incel_misogyny,Private
9174,pro_ana,Private
9175,misinfo,Private
9176,recovery_ed,Private
9177,alpha,Private
9178,conspiracy,Private
9179,benign,Private
9180,alpha,Private
9181,incel_misogyny,Private
9182,benign,Private
9183,trad,Public
9184,pro_ana,Private
9185,pro_ana,Public
9186,trad,Private
9187,bullying,Private
9188,benign,Private
9189,conspiracy,Private
9190,trad,Private
9191,benign,Private
9192,benign,Private
9193,benign,Private
9194,extremist,Private
9195,alpha,Private
9196,extremist,Private
9197,gamergate,Private
9198,gamergate,Private
9199,extremist,Private
9200,pro_ana,Private
9201,recovery_ed,Private
9202,gamergate,Private
9203,gamergate,Private
9204,recovery_ed,Private
9205,trad,Private
9206,trad,Private
9207,bullying,Private
9208,incel_misogyny,Private
9209,gamergate,Private
9210,gamergate,Private
9211,gamergate,Private
9212,extremist,Private
9213,recovery_ed,Private
9214,ed_risk,Private
9215,incel_misogyny,Private
9216,ed_risk,Private
9217,alpha,Private
9218,recovery_ed,Private
9219,hate_speech,Private
9220,gamergate,Public
9221,misinfo,Private
9222,bullying,Private
9223,conspiracy,Public
9224,bullying,Private
9225,pro_ana,Private
9226,bullying,Private
9227,hate_speech,Private
9228,incel_misogyny,Private
9229,pro_ana,Private
9230,alpha,Private
9231,hate_speech,Private
9232,recovery_ed,Private
9233,benign,Private
9234,incel_misogyny,Private
9235,pro_ana,Private
9236,conspiracy,Private
9237,incel_misogyny,Private
9238,benign,Public
9239,bullying,Private
9240,ed_risk,Private
9241,conspiracy,Private
9242,incel_misogyny,Private
9243,alpha,Private
9244,extremist,Private
9245,trad,Private
9246,recovery_ed,Private
9247,trad,Private
9248,benign,Private
9249,bullying,Private
9250,conspiracy,Public
9251,recovery_ed,Private
9252,extremist,Private
9253,pro_ana,Private
9254,trad,Private
9255,incel_misogyny,Private
9256,pro_ana,Private
9257,extremist,Private
9258,recovery_ed,Private
9259,pro_ana,Private
9260,bullying,Private
9261,misinfo,Private
9262,bullying,Private
9263,recovery_ed,Private
9264,benign,Private
9265,incel_misogyny,Private
9266,trad,Private
9267,trad,Private
9268,alpha,Private
9269,recovery_ed,Private
9270,gamergate,Private
9271,recovery_ed,Private
9272,trad,Private
9273,trad,Public
9274,ed_risk,Private
9275,benign,Private
9276,conspiracy,Private
9277,ed_risk,Private
9278,bullying,Private
9279,misinfo,Private
9280,conspiracy,Private
9281,gamergate,Private
9282,ed_risk,Private
9283,hate_speech,Private
9284,hate_speech,Public
9285,pro_ana,Private
9286,alpha,Private
9287,bullying,Private
9288,benign,Public
9289,bullying,Private
9290,hate_speech,Private
9291,bullying,Public
9292,trad,Private
9293,conspiracy,Private
9294,benign,Private
9295,misinfo,Private
9296,conspiracy,Private
9297,misinfo,Private
9298,alpha,Private
9299,hate_speech,Private
9300,hate_speech,Private
9301,conspiracy,Private
9302,extremist,Private
9303,extremist,Private
9304,hate_speech,Private
9305,incel_misogyny,Private
9306,trad,Private
9307,hate_speech,Private
9308,pro_ana,Private
9309,pro_ana,Private
9310,conspiracy,Private
9311,ed_risk,Private
9312,benign,Private
9313,misinfo,Private
9314,recovery_ed,Private
9315,gamergate,Private
9316,ed_risk,Private
9317,misinfo,Private
9318,benign,Public
9319,extremist,Private
9320,recovery_ed,Private
9321,incel_misogyny,Private
9322,hate_speech,Private
9323,incel_misogyny,Private
9324,extremist,Public
9325,recovery_ed,Public
9326,ed_risk,Private
9327,ed_risk,Public
9328,pro_ana,Private
9329,recovery_ed,Private
9330,ed_risk,Private
9331,pro_ana,Private
9332,ed_risk,Private
9333,alpha,Private
9334,hate_speech,Public
9335,alpha,Private
9336,recovery_ed,Private
9337,misinfo,Private
9338,ed_risk,Public
9339,misinfo,Private
9340,alpha,Private
9341,pro_ana,Private
9342,benign,Private
9343,conspiracy,Private
9344,extremist,Private
9345,bullying,Private
9346,ed_risk,Private
9347,incel_misogyny,Private
9348,conspiracy,Public
9349,bullying,Public
9350,gamergate,Private
9351,ed_risk,Private
9352,hate_speech,Private
9353,pro_ana,Private
9354,pro_ana,Private
9355,hate_speech,Private
9356,recovery_ed,Private
9357,recovery_ed,Private
9358,benign,Private
9359,recovery_ed,Private
9360,misinfo,Private
9361,hate_speech,Private
9362,gamergate,Private
9363,bullying,Private
9364,misinfo,Private
9365,gamergate,Private
9366,conspiracy,Private
9367,ed_risk,Private
9368,extremist,Private
9369,extremist,Private
9370,pro_ana,Private
9371,recovery_ed,Private
9372,misinfo,Private
9373,recovery_ed,Private
9374,extremist,Private
9375,trad,Private
9376,bullying,Private
9377,bullying,Private
9378,benign,Private
9379,benign,Private
9380,gamergate,Private
9381,ed_risk,Private
9382,ed_risk,Private
9383,misinfo,Private
9384,hate_speech,Private
9385,alpha,Private
9386,recovery_ed,Private
9387,recovery_ed,Private
9388,bullying,Private
9389,misinfo,Private
9390,alpha,Private
9391,trad,Public
9392,gamergate,Private
9393,bullying,Public
9394,alpha,Private
9395,benign,Private
9396,gamergate,Private
9397,ed_risk,Private
9398,trad,Private
9399,benign,Private
9400,trad,Private
9401,ed_risk,Public
9402,conspiracy,Private
9403,alpha,Private
9404,misinfo,Private
9405,misinfo,Private
9406,extremist,Public
9407,alpha,Private
9408,benign,Private
9409,alpha,Private
9410,extremist,Private
9411,benign,Private
9412,recovery_ed,Public
9413,bullying,Private
9414,bullying,Private
9415,misinfo,Private
9416,conspiracy,Private
9417,benign,Private
9418,conspiracy,Private
9419,conspiracy,Private
9420,recovery_ed,Private
9421,benign,Private
9422,misinfo,Private
9423,benign,Private
9424,misinfo,Private
9425,gamergate,Private
9426,pro_ana,Public
9427,recovery_ed,Private
9428,alpha,Private
9429,incel_misogyny,Private
9430,alpha,Private
9431,conspiracy,Private
9432,recovery_ed,Private
9433,benign,Private
9434,alpha,Private
9435,recovery_ed,Private
9436,pro_ana,Private
9437,misinfo,Private
9438,gamergate,Private
9439,recovery_ed,Private
9440,hate_speech,Private
9441,conspiracy,Private
9442,hate_speech,Private
9443,incel_misogyny,Private
9444,misinfo,Private
9445,gamergate,Private
9446,conspiracy,Private
9447,trad,Private
9448,trad,Private
9449,pro_ana,Private
9450,incel_misogyny,Private
9451,pro_ana,Private
9452,alpha,Public
9453,recovery_ed,Private
9454,alpha,Public
9455,ed_risk,Public
9456,benign,Private
9457,incel_misogyny,Private
9458,pro_ana,Private
9459,benign,Private
9460,trad,Private
9461,benign,Private
9462,gamergate,Private
9463,extremist,Private
9464,hate_speech,Private
9465,gamergate,Private
9466,alpha,Private
9467,benign,Private
9468,misinfo,Private
9469,trad,Private
9470,bullying,Private
9471,misinfo,Private
9472,conspiracy,Public
9473,gamergate,Public
9474,pro_ana,Public
9475,hate_speech,Private
9476,conspiracy,Private
9477,benign,Private
9478,gamergate,Private
9479,extremist,Private
9480,alpha,Private
9481,ed_risk,Private
9482,alpha,Private
9483,recovery_ed,Private
9484,recovery_ed,Private
9485,trad,Private
9486,recovery_ed,Private
9487,benign,Private
9488,pro_ana,Private
9489,ed_risk,Private
9490,trad,Private
9491,extremist,Public
9492,hate_speech,Private
9493,misinfo,Private
9494,hate_speech,Private
9495,trad,Private
9496,misinfo,Private
9497,recovery_ed,Private
9498,ed_risk,Private
9499,incel_misogyny,Private
9500,extremist,Private
9501,trad,Private
9502,trad,Private
9503,ed_risk,Private
9504,incel_misogyny,Private
9505,pro_ana,Private
9506,ed_risk,Private
9507,pro_ana,Private
9508,trad,Private
9509,alpha,Private
9510,conspiracy,Private
9511,alpha,Private
9512,alpha,Private
9513,recovery_ed,Private
9514,benign,Private
9515,ed_risk,Private
9516,recovery_ed,Public
9517,alpha,Private
9518,recovery_ed,Private
9519,hate_speech,Private
9520,benign,Private
9521,benign,Private
9522,benign,Public
9523,gamergate,Private
9524,incel_misogyny,Public
9525,alpha,Public
9526,benign,Private
9527,misinfo,Private
9528,ed_risk,Private
9529,incel_misogyny,Private
9530,pro_ana,Private
9531,extremist,Private
9532,ed_risk,Private
9533,incel_misogyny,Private
9534,alpha,Private
9535,incel_misogyny,Private
9536,pro_ana,Private
9537,incel_misogyny,Private
9538,ed_risk,Private
9539,conspiracy,Private
9540,pro_ana,Private
9541,gamergate,Private
9542,bullying,Private
9543,alpha,Private
9544,ed_risk,Private
9545,recovery_ed,Private
9546,recovery_ed,Private
9547,hate_speech,Private
9548,ed_risk,Private
9549,bullying,Private
9550,benign,Private
9551,alpha,Private
9552,pro_ana,Private
9553,bullying,Private
9554,hate_speech,Private
9555,pro_ana,Private
9556,extremist,Private
9557,incel_misogyny,Private
9558,benign,Public
9559,recovery_ed,Private
9560,misinfo,Private
9561,gamergate,Private
9562,bullying,Private
9563,incel_misogyny,Public
9564,alpha,Private
9565,hate_speech,Private
9566,recovery_ed,Private
9567,hate_speech,Private
9568,incel_misogyny,Public
9569,bullying,Private
9570,extremist,Public
9571,bullying,Private
9572,gamergate,Private
9573,gamergate,Private
9574,alpha,Private
9575,recovery_ed,Private
9576,conspiracy,Private
9577,hate_speech,Private
9578,benign,Private
9579,trad,Private
9580,benign,Private
9581,extremist,Private
9582,benign,Private
9583,extremist,Private
9584,recovery_ed,Public
9585,bullying,Public
9586,trad,Private
9587,conspiracy,Public
9588,recovery_ed,Private
9589,benign,Private
9590,recovery_ed,Private
9591,hate_speech,Private
9592,trad,Private
9593,hate_speech,Private
9594,alpha,Private
9595,trad,Private
9596,incel_misogyny,Private
9597,alpha,Private
9598,ed_risk,Private
9599,incel_misogyny,Private
9600,ed_risk,Private
9601,recovery_ed,Private
9602,bullying,Private
9603,alpha,Public
9604,extremist,Private
9605,gamergate,Private
9606,misinfo,Private
9607,incel_misogyny,Private
9608,ed_risk,Private
9609,extremist,Private
9610,trad,Private
9611,bullying,Public
9612,bullying,Private
9613,misinfo,Private
9614,alpha,Private
9615,benign,Public
9616,incel_misogyny,Private
9617,misinfo,Private
9618,extremist,Private
9619,gamergate,Private
9620,gamergate,Public
9621,ed_risk,Private
9622,hate_speech,Private
9623,benign,Private
9624,trad,Private
9625,benign,Private
9626,ed_risk,Private
9627,incel_misogyny,Private
9628,misinfo,Private
9629,incel_misogyny,Private
9630,pro_ana,Private
9631,misinfo,Private
9632,hate_speech,Private
9633,pro_ana,Private
9634,alpha,Private
9635,conspiracy,Private
9636,alpha,Public
9637,conspiracy,Private
9638,conspiracy,Private
9639,incel_misogyny,Private
9640,bullying,Private
9641,bullying,Private
9642,pro_ana,Private
9643,benign,Private
9644,gamergate,Private
9645,misinfo,Public
9646,trad,Private
9647,recovery_ed,Private
9648,trad,Private
9649,ed_risk,Private
9650,misinfo,Private
9651,extremist,Private
9652,pro_ana,Private
9653,hate_speech,Private
9654,incel_misogyny,Private
9655,extremist,Private
9656,bullying,Public
9657,extremist,Private
9658,alpha,Private
9659,trad,Private
9660,bullying,Private
9661,extremist,Private
9662,ed_risk,Private
9663,alpha,Private
9664,conspiracy,Private
9665,recovery_ed,Private
9666,ed_risk,Private
9667,conspiracy,Private
9668,trad,Private
9669,gamergate,Private
9670,pro_ana,Private
9671,pro_ana,Private
9672,pro_ana,Private
9673,hate_speech,Private
9674,conspiracy,Private
9675,pro_ana,Private
9676,conspiracy,Private
9677,alpha,Private
9678,alpha,Private
9679,gamergate,Private
9680,misinfo,Private
9681,bullying,Private
9682,conspiracy,Private
9683,ed_risk,Private
9684,bullying,Public
9685,bullying,Private
9686,bullying,Private
9687,bullying,Private
9688,bullying,Private
9689,bullying,Private
9690,bullying,Private
9691,bullying,Private
9692,bullying,Private
9693,bullying,Private
9694,bullying,Private
9695,trad,Private
9696,incel_misogyny,Private
9697,trad,Private
9698,incel_misogyny,Private
9699,gamergate,Private
